timestamp,day,slot,tank_id,vapour_space_m3,ullage_m,liquid_temp_c,diurnal_swing_c,vent_area_m2,pv_setting_kpa,tvp_kpa,standing_loss_kl,working_loss_kl,total_evap_kl
2026-04-06 22:00:00,95,2,TK-02,1527.92,4.864,27.22,7.1,0.09,2.5,0.3518,0.0,0.0,0.0
2026-04-06 22:00:00,95,2,TK-03,985.87,3.874,27.22,7.1,0.28,0.0,0.3518,0.000173,0.0,0.000173
2026-04-06 22:00:00,95,2,TK-04,1592.12,5.068,27.22,7.1,0.09,2.5,0.3518,0.0,0.0,0.0
2026-04-06 22:00:00,95,2,TK-05,1966.18,5.172,27.22,7.1,0.11,2.5,0.3518,0.0,0.0,0.0
2026-04-07 06:00:00,96,0,TK-01,1542.29,4.909,24.81,7.1,0.09,2.5,0.3142,1e-06,0.0,1e-06
2026-04-07 06:00:00,96,0,TK-02,1572.64,5.006,24.81,7.1,0.09,2.5,0.3142,1e-06,0.0,1e-06
2026-04-07 06:00:00,96,0,TK-03,1022.05,4.016,24.81,7.1,0.28,0.0,0.3142,0.000163,0.0,0.000163
2026-04-07 06:00:00,96,0,TK-04,1361.22,4.333,24.81,7.1,0.09,2.5,0.3142,1e-06,0.003318,0.003319
2026-04-07 06:00:00,96,0,TK-05,2021.57,5.318,24.81,7.1,0.11,2.5,0.3142,2e-06,0.0,2e-06
2026-04-07 14:00:00,96,1,TK-01,1602.79,5.102,30.64,7.1,0.09,2.5,0.4118,0.0,0.0,0.0
2026-04-07 14:00:00,96,1,TK-02,1632.41,5.196,30.64,7.1,0.09,2.5,0.4118,0.0,0.0,0.0
2026-04-07 14:00:00,96,1,TK-03,1070.4,4.206,30.64,7.1,0.28,0.0,0.4118,0.000215,0.0,0.000215
2026-04-07 14:00:00,96,1,TK-04,1426.03,4.539,30.64,7.1,0.09,2.5,0.4118,0.0,0.0,0.0
2026-04-07 14:00:00,96,1,TK-05,1798.6,4.731,30.64,7.1,0.11,2.5,0.4118,0.0,0.004651,0.004651
2026-04-07 22:00:00,96,2,TK-01,1635.62,5.206,27.86,7.1,0.09,2.5,0.3625,0.0,0.0,0.0
2026-04-07 22:00:00,96,2,TK-02,1516.79,4.828,27.86,7.1,0.09,2.5,0.3625,0.0,0.002034,0.002035
2026-04-07 22:00:00,96,2,TK-03,1096.65,4.31,27.86,7.1,0.28,0.0,0.3625,0.000197,0.0,0.000197
2026-04-07 22:00:00,96,2,TK-04,1461.21,4.651,27.86,7.1,0.09,2.5,0.3625,0.0,0.0,0.0
2026-04-07 22:00:00,96,2,TK-05,1842.71,4.848,27.86,7.1,0.11,2.5,0.3625,0.0,0.0,0.0
2026-04-08 06:00:00,97,0,TK-01,1438.29,4.578,26.47,7.1,0.09,2.5,0.3398,1e-06,0.003187,0.003188
2026-04-08 06:00:00,97,0,TK-02,1566.85,4.987,26.47,7.1,0.09,2.5,0.3398,1e-06,0.0,1e-06
2026-04-08 06:00:00,97,0,TK-03,1134.81,4.46,26.47,7.1,0.28,0.0,0.3398,0.000193,0.0,0.000193
2026-04-08 06:00:00,97,0,TK-04,1512.35,4.814,26.47,7.1,0.09,2.5,0.3398,1e-06,0.0,1e-06
2026-04-08 06:00:00,97,0,TK-05,1906.85,5.016,26.47,7.1,0.11,2.5,0.3398,1e-06,0.0,1e-06
2026-04-08 14:00:00,97,1,TK-01,1495.48,4.76,33.04,7.1,0.09,2.5,0.459,0.0,0.0,0.0
2026-04-08 14:00:00,97,1,TK-02,1331.09,4.237,33.04,7.1,0.09,2.5,0.459,0.0,0.005007,0.005007
2026-04-08 14:00:00,97,1,TK-03,1176.28,4.623,33.04,7.1,0.28,0.0,0.459,0.000258,0.0,0.000258
2026-04-08 14:00:00,97,1,TK-04,1567.94,4.991,33.04,7.1,0.09,2.5,0.459,0.0,0.0,0.0
2026-04-08 14:00:00,97,1,TK-05,1976.56,5.2,33.04,7.1,0.11,2.5,0.459,0.0,0.0,0.0
2026-04-08 22:00:00,97,2,TK-01,1528.05,4.864,26.25,7.1,0.09,2.5,0.3363,1e-06,0.0,1e-06
2026-04-08 22:00:00,97,2,TK-02,1365.73,4.347,26.25,7.1,0.09,2.5,0.3363,1e-06,0.0,1e-06
2026-04-08 22:00:00,97,2,TK-03,1033.96,4.063,26.25,7.1,0.28,0.0,0.3363,0.000175,0.002128,0.002303
2026-04-08 22:00:00,97,2,TK-04,1599.59,5.092,26.25,7.1,0.09,2.5,0.3363,1e-06,0.0,1e-06
2026-04-08 22:00:00,97,2,TK-05,2016.25,5.304,26.25,7.1,0.11,2.5,0.3363,1e-06,0.0,1e-06
2026-04-09 06:00:00,98,0,TK-01,1569.16,4.995,26.18,7.1,0.09,2.5,0.3352,1e-06,0.0,1e-06
2026-04-09 06:00:00,98,0,TK-02,1409.45,4.486,26.18,7.1,0.09,2.5,0.3352,1e-06,0.0,1e-06
2026-04-09 06:00:00,98,0,TK-03,1066.45,4.191,26.18,7.1,0.28,0.0,0.3352,0.000179,0.0,0.000179
2026-04-09 06:00:00,98,0,TK-04,1401.34,4.461,26.18,7.1,0.09,2.5,0.3352,1e-06,0.003052,0.003053
2026-04-09 06:00:00,98,0,TK-05,2066.37,5.436,26.18,7.1,0.11,2.5,0.3352,1e-06,0.0,1e-06
2026-04-09 14:00:00,98,1,TK-01,1634.27,5.202,30.61,7.1,0.09,2.5,0.4113,0.0,0.0,0.0
2026-04-09 14:00:00,98,1,TK-02,1478.69,4.707,30.61,7.1,0.09,2.5,0.4113,0.0,0.0,0.0
2026-04-09 14:00:00,98,1,TK-03,1117.89,4.393,30.61,7.1,0.28,0.0,0.4113,0.000224,0.0,0.000224
2026-04-09 14:00:00,98,1,TK-04,1470.79,4.682,30.61,7.1,0.09,2.5,0.4113,0.0,0.0,0.0
2026-04-09 14:00:00,98,1,TK-05,1898.13,4.993,30.61,7.1,0.11,2.5,0.4113,0.0,0.003883,0.003883
2026-04-09 22:00:00,98,2,TK-01,1498.8,4.771,26.83,7.1,0.09,2.5,0.3455,0.0,0.002185,0.002186
2026-04-09 22:00:00,98,2,TK-02,1511.72,4.812,26.83,7.1,0.09,2.5,0.3455,0.0,0.0,0.0
2026-04-09 22:00:00,98,2,TK-03,1142.43,4.489,26.83,7.1,0.28,0.0,0.3455,0.000197,0.0,0.000197
2026-04-09 22:00:00,98,2,TK-04,1503.92,4.787,26.83,7.1,0.09,2.5,0.3455,0.0,0.0,0.0
2026-04-09 22:00:00,98,2,TK-05,1939.13,5.101,26.83,7.1,0.11,2.5,0.3455,1e-06,0.0,1e-06
2026-04-10 06:00:00,99,0,TK-01,1549.01,4.931,24.62,7.1,0.09,2.5,0.3114,1e-06,0.0,1e-06
2026-04-10 06:00:00,99,0,TK-02,1561.67,4.971,24.62,7.1,0.09,2.5,0.3114,1e-06,0.0,1e-06
2026-04-10 06:00:00,99,0,TK-03,946.19,3.718,24.62,7.1,0.28,0.0,0.3114,0.00015,0.002803,0.002952
2026-04-10 06:00:00,99,0,TK-04,1554.02,4.947,24.62,7.1,0.09,2.5,0.3114,1e-06,0.0,1e-06
2026-04-10 06:00:00,99,0,TK-05,2001.13,5.264,24.62,7.1,0.11,2.5,0.3114,2e-06,0.0,2e-06
2026-04-10 14:00:00,99,1,TK-01,1607.39,5.116,32.92,7.1,0.09,2.5,0.4565,0.0,0.0,0.0
2026-04-10 14:00:00,99,1,TK-02,1619.75,5.156,32.92,7.1,0.09,2.5,0.4565,0.0,0.0,0.0
2026-04-10 14:00:00,99,1,TK-03,994.72,3.909,32.92,7.1,0.28,0.0,0.4565,0.000219,0.0,0.000219
2026-04-10 14:00:00,99,1,TK-04,1612.28,5.132,32.92,7.1,0.09,2.5,0.4565,0.0,0.0,0.0
2026-04-10 14:00:00,99,1,TK-05,1748.91,4.601,32.92,7.1,0.11,2.5,0.4565,0.0,0.005586,0.005586
2026-04-10 22:00:00,99,2,TK-01,1639.06,5.217,27.78,7.1,0.09,2.5,0.3612,0.0,0.0,0.0
2026-04-10 22:00:00,99,2,TK-02,1455.91,4.634,27.78,7.1,0.09,2.5,0.3612,0.0,0.002677,0.002677
2026-04-10 22:00:00,99,2,TK-03,1021.05,4.012,27.78,7.1,0.28,0.0,0.3612,0.000183,0.0,0.000183
2026-04-10 22:00:00,99,2,TK-04,1643.9,5.233,27.78,7.1,0.09,2.5,0.3612,0.0,0.0,0.0
2026-04-10 22:00:00,99,2,TK-05,1792.19,4.715,27.78,7.1,0.11,2.5,0.3612,0.0,0.0,0.0
2026-04-11 06:00:00,100,0,TK-01,1681.68,5.353,23.47,7.1,0.09,2.5,0.2949,2e-06,0.0,2e-06
2026-04-11 06:00:00,100,0,TK-02,1501.73,4.78,23.47,7.1,0.09,2.5,0.2949,2e-06,0.0,2e-06
2026-04-11 06:00:00,100,0,TK-03,1056.48,4.152,23.47,7.1,0.28,0.0,0.2949,0.000159,0.0,0.000159
2026-04-11 06:00:00,100,0,TK-04,1446.66,4.605,23.47,7.1,0.09,2.5,0.2949,2e-06,0.00273,0.002732
2026-04-11 06:00:00,100,0,TK-05,1850.4,4.868,23.47,7.1,0.11,2.5,0.2949,2e-06,0.0,2e-06
2026-04-11 14:00:00,100,1,TK-01,1447.17,4.606,31.51,7.1,0.09,2.5,0.4284,0.0,0.004582,0.004582
2026-04-11 14:00:00,100,1,TK-02,1554.32,4.948,31.51,7.1,0.09,2.5,0.4284,0.0,0.0,0.0
2026-04-11 14:00:00,100,1,TK-03,1097.16,4.312,31.51,7.1,0.28,0.0,0.4284,0.000228,0.0,0.000228
2026-04-11 14:00:00,100,1,TK-04,1500.38,4.776,31.51,7.1,0.09,2.5,0.4284,0.0,0.0,0.0
2026-04-11 14:00:00,100,1,TK-05,1917.23,5.044,31.51,7.1,0.11,2.5,0.4284,0.0,0.0,0.0
2026-04-11 22:00:00,100,2,TK-01,1479.81,4.71,26.93,7.1,0.09,2.5,0.3472,0.0,0.0,0.0
2026-04-11 22:00:00,100,2,TK-02,1440.44,4.585,26.93,7.1,0.09,2.5,0.3472,0.0,0.001917,0.001917
2026-04-11 22:00:00,100,2,TK-03,1121.37,4.407,26.93,7.1,0.28,0.0,0.3472,0.000194,0.0,0.000194
2026-04-11 22:00:00,100,2,TK-04,1532.35,4.878,26.93,7.1,0.09,2.5,0.3472,0.0,0.0,0.0
2026-04-11 22:00:00,100,2,TK-05,1957.01,5.148,26.93,7.1,0.11,2.5,0.3472,1e-06,0.0,1e-06
2026-04-12 06:00:00,101,0,TK-01,1524.32,4.852,24.79,7.1,0.09,2.5,0.314,1e-06,0.0,1e-06
2026-04-12 06:00:00,101,0,TK-02,1485.63,4.729,24.79,7.1,0.09,2.5,0.314,1e-06,0.0,1e-06
2026-04-12 06:00:00,101,0,TK-03,1154.4,4.536,24.79,7.1,0.28,0.0,0.314,0.000183,0.0,0.000183
2026-04-12 06:00:00,101,0,TK-04,1575.96,5.016,24.79,7.1,0.09,2.5,0.314,1e-06,0.0,1e-06
2026-04-12 06:00:00,101,0,TK-05,1755.4,4.618,24.79,7.1,0.11,2.5,0.314,1e-06,0.003097,0.003099
2026-04-12 14:00:00,101,1,TK-01,1589.19,5.059,32.1,7.1,0.09,2.5,0.44,0.0,0.0,0.0
2026-04-12 14:00:00,101,1,TK-02,1551.48,4.939,32.1,7.1,0.09,2.5,0.44,0.0,0.0,0.0
2026-04-12 14:00:00,101,1,TK-03,1202.53,4.726,32.1,7.1,0.28,0.0,0.44,0.000254,0.0,0.000254
2026-04-12 14:00:00,101,1,TK-04,1332.82,4.242,32.1,7.1,0.09,2.5,0.44,0.0,0.005107,0.005107
2026-04-12 14:00:00,101,1,TK-05,1840.97,4.843,32.1,7.1,0.11,2.5,0.44,0.0,0.0,0.0
2026-04-12 22:00:00,101,2,TK-01,1624.67,5.171,27.55,7.1,0.09,2.5,0.3573,0.0,0.0,0.0
2026-04-12 22:00:00,101,2,TK-02,1587.49,5.053,27.55,7.1,0.09,2.5,0.3573,0.0,0.0,0.0
2026-04-12 22:00:00,101,2,TK-03,1046.47,4.112,27.55,7.1,0.28,0.0,0.3573,0.000186,0.002478,0.002664
2026-04-12 22:00:00,101,2,TK-04,1371.95,4.367,27.55,7.1,0.09,2.5,0.3573,0.0,0.0,0.0
2026-04-12 22:00:00,101,2,TK-05,1887.77,4.966,27.55,7.1,0.11,2.5,0.3573,0.0,0.0,0.0
2026-04-13 06:00:00,102,0,TK-01,1504.35,4.788,26.59,7.1,0.09,2.5,0.3416,1e-06,0.002157,0.002158
2026-04-13 06:00:00,102,0,TK-02,1632.87,5.198,26.59,7.1,0.09,2.5,0.3416,1e-06,0.0,1e-06
2026-04-13 06:00:00,102,0,TK-03,1082.95,4.256,26.59,7.1,0.28,0.0,0.3416,0.000185,0.0,0.000185
2026-04-13 06:00:00,102,0,TK-04,1421.24,4.524,26.59,7.1,0.09,2.5,0.3416,1e-06,0.0,1e-06
2026-04-13 06:00:00,102,0,TK-05,1946.73,5.121,26.59,7.1,0.11,2.5,0.3416,1e-06,0.0,1e-06
2026-04-13 14:00:00,102,1,TK-01,1565.07,4.982,33.01,7.1,0.09,2.5,0.4583,0.0,0.0,0.0
2026-04-13 14:00:00,102,1,TK-02,1379.32,4.391,33.01,7.1,0.09,2.5,0.4583,0.0,0.005378,0.005378
2026-04-13 14:00:00,102,1,TK-03,1129.33,4.438,33.01,7.1,0.28,0.0,0.4583,0.000248,0.0,0.000248
2026-04-13 14:00:00,102,1,TK-04,1483.91,4.723,33.01,7.1,0.09,2.5,0.4583,0.0,0.0,0.0
2026-04-13 14:00:00,102,1,TK-05,2021.69,5.318,33.01,7.1,0.11,2.5,0.4583,0.0,0.0,0.0
2026-04-13 22:00:00,102,2,TK-01,1595.82,5.08,26.9,7.1,0.09,2.5,0.3467,0.0,0.0,0.0
2026-04-13 22:00:00,102,2,TK-02,1412.35,4.496,26.9,7.1,0.09,2.5,0.3467,0.0,0.0,0.0
2026-04-13 22:00:00,102,2,TK-03,1152.82,4.53,26.9,7.1,0.28,0.0,0.3467,0.000199,0.0,0.000199
2026-04-13 22:00:00,102,2,TK-04,1515.66,4.824,26.9,7.1,0.09,2.5,0.3467,0.0,0.0,0.0
2026-04-13 22:00:00,102,2,TK-05,1917.05,5.043,26.9,7.1,0.11,2.5,0.3467,1e-06,0.001884,0.001885
2026-04-14 06:00:00,103,0,TK-01,1334.11,4.247,25.69,7.1,0.09,2.5,0.3275,1e-06,0.003712,0.003713
2026-04-14 06:00:00,103,0,TK-02,1449.65,4.614,25.69,7.1,0.09,2.5,0.3275,1e-06,0.0,1e-06
2026-04-14 06:00:00,103,0,TK-03,1179.36,4.635,25.69,7.1,0.28,0.0,0.3275,0.000194,0.0,0.000194
2026-04-14 06:00:00,103,0,TK-04,1551.51,4.939,25.69,7.1,0.09,2.5,0.3275,1e-06,0.0,1e-06
2026-04-14 06:00:00,103,0,TK-05,1961.93,5.161,25.69,7.1,0.11,2.5,0.3275,1e-06,0.0,1e-06
2026-04-14 14:00:00,103,1,TK-01,1398.7,4.452,31.57,7.1,0.09,2.5,0.4296,0.0,0.0,0.0
2026-04-14 14:00:00,103,1,TK-02,1511.52,4.811,31.57,7.1,0.09,2.5,0.4296,0.0,0.0,0.0
2026-04-14 14:00:00,103,1,TK-03,954.47,3.751,31.57,7.1,0.28,0.0,0.4296,0.0002,0.004379,0.004579
2026-04-14 14:00:00,103,1,TK-04,1610.99,5.128,31.57,7.1,0.09,2.5,0.4296,0.0,0.0,0.0
2026-04-14 14:00:00,103,1,TK-05,2036.38,5.357,31.57,7.1,0.11,2.5,0.4296,0.0,0.0,0.0
2026-04-14 22:00:00,103,2,TK-01,1428.49,4.547,26.66,7.1,0.09,2.5,0.3427,1e-06,0.0,1e-06
2026-04-14 22:00:00,103,2,TK-02,1540.06,4.902,26.66,7.1,0.09,2.5,0.3427,1e-06,0.0,1e-06
2026-04-14 22:00:00,103,2,TK-03,977.76,3.842,26.66,7.1,0.28,0.0,0.3427,0.000168,0.0,0.000168
2026-04-14 22:00:00,103,2,TK-04,1471.36,4.683,26.66,7.1,0.09,2.5,0.3427,1e-06,0.002173,0.002174
2026-04-14 22:00:00,103,2,TK-05,2070.72,5.447,26.66,7.1,0.11,2.5,0.3427,1e-06,0.0,1e-06
2026-04-15 06:00:00,104,0,TK-01,1479.36,4.709,25.2,7.1,0.09,2.5,0.32,1e-06,0.0,1e-06
2026-04-15 06:00:00,104,0,TK-02,1588.79,5.057,25.2,7.1,0.09,2.5,0.32,1e-06,0.0,1e-06
2026-04-15 06:00:00,104,0,TK-03,1017.53,3.999,25.2,7.1,0.28,0.0,0.32,0.000165,0.0,0.000165
2026-04-15 06:00:00,104,0,TK-04,1521.41,4.843,25.2,7.1,0.09,2.5,0.32,1e-06,0.0,1e-06
2026-04-15 06:00:00,104,0,TK-05,1895.93,4.988,25.2,7.1,0.11,2.5,0.32,1e-06,0.002882,0.002883
2026-04-15 14:00:00,104,1,TK-01,1527.41,4.862,32.41,7.1,0.09,2.5,0.4461,0.0,0.0,0.0
2026-04-15 14:00:00,104,1,TK-02,1279.47,4.073,32.41,7.1,0.09,2.5,0.4461,0.0,0.005955,0.005955
2026-04-15 14:00:00,104,1,TK-03,1055.08,4.146,32.41,7.1,0.28,0.0,0.4461,0.000227,0.0,0.000227
2026-04-15 14:00:00,104,1,TK-04,1568.68,4.993,32.41,7.1,0.09,2.5,0.4461,0.0,0.0,0.0
2026-04-15 14:00:00,104,1,TK-05,1955.62,5.145,32.41,7.1,0.11,2.5,0.4461,0.0,0.0,0.0
2026-04-15 22:00:00,104,2,TK-01,1557.35,4.957,26.53,7.1,0.09,2.5,0.3407,1e-06,0.0,1e-06
2026-04-15 22:00:00,104,2,TK-02,1312.32,4.177,26.53,7.1,0.09,2.5,0.3407,1e-06,0.0,1e-06
2026-04-15 22:00:00,104,2,TK-03,1078.49,4.238,26.53,7.1,0.28,0.0,0.3407,0.000184,0.0,0.000184
2026-04-15 22:00:00,104,2,TK-04,1461.06,4.651,26.53,7.1,0.09,2.5,0.3407,1e-06,0.001775,0.001775
2026-04-15 22:00:00,104,2,TK-05,1992.83,5.242,26.53,7.1,0.11,2.5,0.3407,1e-06,0.0,1e-06
2026-04-16 06:00:00,105,0,TK-01,1594.48,5.075,25.21,7.1,0.09,2.5,0.3202,1e-06,0.0,1e-06
2026-04-16 06:00:00,105,0,TK-02,1353.05,4.307,25.21,7.1,0.09,2.5,0.3202,1e-06,0.0,1e-06
2026-04-16 06:00:00,105,0,TK-03,1107.52,4.352,25.21,7.1,0.28,0.0,0.3202,0.000179,0.0,0.000179
2026-04-16 06:00:00,105,0,TK-04,1499.6,4.773,25.21,7.1,0.09,2.5,0.3202,1e-06,0.0,1e-06
2026-04-16 06:00:00,105,0,TK-05,1859.34,4.891,25.21,7.1,0.11,2.5,0.3202,1e-06,0.002208,0.00221
2026-04-16 14:00:00,105,1,TK-01,1332.23,4.241,32.11,7.1,0.09,2.5,0.4402,0.0,0.005118,0.005118
2026-04-16 14:00:00,105,1,TK-02,1404.47,4.471,32.11,7.1,0.09,2.5,0.4402,0.0,0.0,0.0
2026-04-16 14:00:00,105,1,TK-03,1144.16,4.496,32.11,7.1,0.28,0.0,0.4402,0.000243,0.0,0.000243
2026-04-16 14:00:00,105,1,TK-04,1548.26,4.928,32.11,7.1,0.09,2.5,0.4402,0.0,0.0,0.0
2026-04-16 14:00:00,105,1,TK-05,1920.96,5.053,32.11,7.1,0.11,2.5,0.4402,0.0,0.0,0.0
2026-04-16 22:00:00,105,2,TK-01,1364.46,4.343,26.71,7.1,0.09,2.5,0.3435,0.0,0.0,0.0
2026-04-16 22:00:00,105,2,TK-02,1435.85,4.57,26.71,7.1,0.09,2.5,0.3435,1e-06,0.0,1e-06
2026-04-16 22:00:00,105,2,TK-03,1166.52,4.584,26.71,7.1,0.28,0.0,0.3435,0.0002,0.0,0.0002
2026-04-16 22:00:00,105,2,TK-04,1386.45,4.413,26.71,7.1,0.09,2.5,0.3435,1e-06,0.002497,0.002497
2026-04-16 22:00:00,105,2,TK-05,1958.55,5.152,26.71,7.1,0.11,2.5,0.3435,1e-06,0.0,1e-06
2026-04-17 06:00:00,106,0,TK-01,1415.2,4.505,26.31,7.1,0.09,2.5,0.3372,1e-06,0.0,1e-06
2026-04-17 06:00:00,106,0,TK-02,1485.27,4.728,26.31,7.1,0.09,2.5,0.3372,1e-06,0.0,1e-06
2026-04-17 06:00:00,106,0,TK-03,960.86,3.776,26.31,7.1,0.28,0.0,0.3372,0.000163,0.003117,0.00328
2026-04-17 06:00:00,106,0,TK-04,1436.79,4.573,26.31,7.1,0.09,2.5,0.3372,1e-06,0.0,1e-06
2026-04-17 06:00:00,106,0,TK-05,2017.77,5.308,26.31,7.1,0.11,2.5,0.3372,1e-06,0.0,1e-06
2026-04-17 14:00:00,106,1,TK-01,1471.38,4.684,32.78,7.1,0.09,2.5,0.4537,0.0,0.0,0.0
2026-04-17 14:00:00,106,1,TK-02,1539.97,4.902,32.78,7.1,0.09,2.5,0.4537,0.0,0.0,0.0
2026-04-17 14:00:00,106,1,TK-03,1004.92,3.949,32.78,7.1,0.28,0.0,0.4537,0.00022,0.0,0.00022
2026-04-17 14:00:00,106,1,TK-04,1492.51,4.751,32.78,7.1,0.09,2.5,0.4537,0.0,0.0,0.0
2026-04-17 14:00:00,106,1,TK-05,1731.36,4.555,32.78,7.1,0.11,2.5,0.4537,0.0,0.006018,0.006018
2026-04-17 22:00:00,106,2,TK-01,1506.39,4.795,26.75,7.1,0.09,2.5,0.3443,1e-06,0.0,1e-06
2026-04-17 22:00:00,106,2,TK-02,1421.74,4.526,26.75,7.1,0.09,2.5,0.3443,0.0,0.001997,0.001997
2026-04-17 22:00:00,106,2,TK-03,1032.37,4.057,26.75,7.1,0.28,0.0,0.3443,0.000178,0.0,0.000178
2026-04-17 22:00:00,106,2,TK-04,1527.23,4.861,26.75,7.1,0.09,2.5,0.3443,1e-06,0.0,1e-06
2026-04-17 22:00:00,106,2,TK-05,1776.93,4.674,26.75,7.1,0.11,2.5,0.3443,1e-06,0.0,1e-06
2026-04-18 06:00:00,107,0,TK-01,1558.8,4.962,24.66,7.1,0.09,2.5,0.312,1e-06,0.0,1e-06
2026-04-18 06:00:00,107,0,TK-02,1475.88,4.698,24.66,7.1,0.09,2.5,0.312,1e-06,0.0,1e-06
2026-04-18 06:00:00,107,0,TK-03,1073.46,4.218,24.66,7.1,0.28,0.0,0.312,0.00017,0.0,0.00017
2026-04-18 06:00:00,107,0,TK-04,1393.18,4.435,24.66,7.1,0.09,2.5,0.312,1e-06,0.002237,0.002238
2026-04-18 06:00:00,107,0,TK-05,1845.14,4.854,24.66,7.1,0.11,2.5,0.312,2e-06,0.0,2e-06
2026-04-18 14:00:00,107,1,TK-01,1325.52,4.219,33.86,7.1,0.09,2.5,0.4761,0.0,0.005062,0.005062
2026-04-18 14:00:00,107,1,TK-02,1528.14,4.864,33.86,7.1,0.09,2.5,0.4761,0.0,0.0,0.0
2026-04-18 14:00:00,107,1,TK-03,1113.14,4.374,33.86,7.1,0.28,0.0,0.4761,0.000253,0.0,0.000253
2026-04-18 14:00:00,107,1,TK-04,1447.1,4.606,33.86,7.1,0.09,2.5,0.4761,0.0,0.0,0.0
2026-04-18 14:00:00,107,1,TK-05,1910.99,5.027,33.86,7.1,0.11,2.5,0.4761,0.0,0.0,0.0
2026-04-18 22:00:00,107,2,TK-01,1360.44,4.33,27.51,7.1,0.09,2.5,0.3567,0.0,0.0,0.0
2026-04-18 22:00:00,107,2,TK-02,1432.73,4.561,27.51,7.1,0.09,2.5,0.3567,0.0,0.001729,0.00173
2026-04-18 22:00:00,107,2,TK-03,1137.7,4.471,27.51,7.1,0.28,0.0,0.3567,0.000201,0.0,0.000201
2026-04-18 22:00:00,107,2,TK-04,1480.48,4.713,27.51,7.1,0.09,2.5,0.3567,0.0,0.0,0.0
2026-04-18 22:00:00,107,2,TK-05,1951.76,5.134,27.51,7.1,0.11,2.5,0.3567,0.0,0.0,0.0
2026-04-19 06:00:00,108,0,TK-01,1409.99,4.488,26.31,7.1,0.09,2.5,0.3372,1e-06,0.0,1e-06
2026-04-19 06:00:00,108,0,TK-02,1480.97,4.714,26.31,7.1,0.09,2.5,0.3372,1e-06,0.0,1e-06
2026-04-19 06:00:00,108,0,TK-03,1172.55,4.608,26.31,7.1,0.28,0.0,0.3372,0.000198,0.0,0.000198
2026-04-19 06:00:00,108,0,TK-04,1527.84,4.863,26.31,7.1,0.09,2.5,0.3372,1e-06,0.0,1e-06
2026-04-19 06:00:00,108,0,TK-05,1744.36,4.589,26.31,7.1,0.11,2.5,0.3372,1e-06,0.003432,0.003433
2026-04-19 14:00:00,108,1,TK-01,1468.73,4.675,32.3,7.1,0.09,2.5,0.4439,0.0,0.0,0.0
2026-04-19 14:00:00,108,1,TK-02,1538.15,4.896,32.3,7.1,0.09,2.5,0.4439,0.0,0.0,0.0
2026-04-19 14:00:00,108,1,TK-03,913.88,3.591,32.3,7.1,0.28,0.0,0.4439,0.000197,0.005027,0.005224
2026-04-19 14:00:00,108,1,TK-04,1583.99,5.042,32.3,7.1,0.09,2.5,0.4439,0.0,0.0,0.0
2026-04-19 14:00:00,108,1,TK-05,1818.78,4.785,32.3,7.1,0.11,2.5,0.4439,0.0,0.0,0.0
2026-04-19 22:00:00,108,2,TK-01,1504.81,4.79,27.96,7.1,0.09,2.5,0.3642,0.0,0.0,0.0
2026-04-19 22:00:00,108,2,TK-02,1573.27,5.008,27.96,7.1,0.09,2.5,0.3642,0.0,0.0,0.0
2026-04-19 22:00:00,108,2,TK-03,943.4,3.707,27.96,7.1,0.28,0.0,0.3642,0.000171,0.0,0.000171
2026-04-19 22:00:00,108,2,TK-04,1476.33,4.699,27.96,7.1,0.09,2.5,0.3642,0.0,0.00196,0.00196
2026-04-19 22:00:00,108,2,TK-05,1864.49,4.905,27.96,7.1,0.11,2.5,0.3642,0.0,0.0,0.0
2026-04-20 06:00:00,109,0,TK-01,1553.04,4.943,26.48,7.1,0.09,2.5,0.3399,1e-06,0.0,1e-06
2026-04-20 06:00:00,109,0,TK-02,1359.31,4.327,26.48,7.1,0.09,2.5,0.3399,1e-06,0.003398,0.003399
2026-04-20 06:00:00,109,0,TK-03,982.87,3.862,26.48,7.1,0.28,0.0,0.3399,0.000168,0.0,0.000168
2026-04-20 06:00:00,109,0,TK-04,1525.09,4.855,26.48,7.1,0.09,2.5,0.3399,1e-06,0.0,1e-06
2026-04-20 06:00:00,109,0,TK-05,1925.58,5.066,26.48,7.1,0.11,2.5,0.3399,1e-06,0.0,1e-06
2026-04-20 14:00:00,109,1,TK-01,1288.57,4.102,32.59,7.1,0.09,2.5,0.4498,0.0,0.00554,0.00554
2026-04-20 14:00:00,109,1,TK-02,1425.12,4.536,32.59,7.1,0.09,2.5,0.4498,0.0,0.0,0.0
2026-04-20 14:00:00,109,1,TK-03,1032.88,4.059,32.59,7.1,0.28,0.0,0.4498,0.000224,0.0,0.000224
2026-04-20 14:00:00,109,1,TK-04,1586.9,5.051,32.59,7.1,0.09,2.5,0.4498,0.0,0.0,0.0
2026-04-20 14:00:00,109,1,TK-05,2003.02,5.269,32.59,7.1,0.11,2.5,0.4498,0.0,0.0,0.0
2026-04-20 22:00:00,109,2,TK-01,1326.01,4.221,27.46,7.1,0.09,2.5,0.3559,0.0,0.0,0.0
2026-04-20 22:00:00,109,2,TK-02,1460.73,4.65,27.46,7.1,0.09,2.5,0.3559,0.0,0.0,0.0
2026-04-20 22:00:00,109,2,TK-03,1059.94,4.165,27.46,7.1,0.28,0.0,0.3559,0.000188,0.0,0.000188
2026-04-20 22:00:00,109,2,TK-04,1455.88,4.634,27.46,7.1,0.09,2.5,0.3559,0.0,0.00222,0.00222
