timestamp,day,slot,tank_id,product,dip_level_m,observed_volume_kl,temp_c,density_obs_kgm3,density_15c,vcf,net_volume_kl15,mass_tonnes,water_dip_cm,ullage_m,vapour_space_m3
2026-04-01 06:00:00,90,0,TK-04,HSD,8.0958,2543.362,23.59,827.38,833.52,0.992629,2524.615,2104.328,1.3,4.904,1559.47
2026-04-01 06:00:00,90,0,TK-05,HSD,8.1846,3111.25,23.51,824.36,830.47,0.992649,3088.379,2564.798,1.2,5.315,2043.44
2026-04-01 14:00:00,90,1,TK-01,HSD,8.2052,2577.734,31.02,821.49,832.97,0.98622,2542.214,2117.581,1.7,4.795,1540.59
2026-04-01 14:00:00,90,1,TK-02,HSD,8.4377,2650.794,31.23,821.13,832.77,0.986027,2613.754,2176.65,1.2,4.562,1470.66
2026-04-01 14:00:00,90,1,TK-03,HSD,8.0291,2043.159,31.49,819.01,830.85,0.985743,2014.029,1673.363,1.6,3.971,1040.04
2026-04-01 14:00:00,90,1,TK-04,HSD,7.9629,2501.625,31.03,821.3,832.79,0.986201,2467.106,2054.59,1.6,5.037,1617.69
2026-04-01 14:00:00,90,1,TK-05,HSD,8.7934,3342.663,31.29,818.86,830.57,0.985903,3295.542,2737.167,0.5,4.707,1835.05
2026-04-01 22:00:00,90,2,TK-01,HSD,8.0975,2543.92,26.49,825.11,833.33,0.990136,2518.828,2099.014,1.3,4.902,1566.89
2026-04-01 22:00:00,90,2,TK-02,HSD,8.3116,2611.168,26.4,826.62,834.76,0.990246,2585.7,2158.437,1.0,4.688,1497.69
2026-04-01 22:00:00,90,2,TK-03,HSD,7.9005,2010.442,26.23,823.53,831.58,0.990314,1990.969,1655.658,0.9,4.099,1060.87
2026-04-01 22:00:00,90,2,TK-04,HSD,8.3729,2630.417,26.35,826.54,834.65,0.990282,2604.854,2174.149,1.4,4.627,1478.36
2026-04-01 22:00:00,90,2,TK-05,HSD,8.6664,3294.386,26.7,822.61,831.01,0.989894,3261.093,2709.994,0.7,4.834,1869.14
2026-04-02 06:00:00,91,0,TK-01,HSD,8.541,2683.221,25.27,827.42,834.76,0.991218,2659.656,2220.164,1.7,4.459,1423.18
2026-04-02 06:00:00,91,0,TK-02,HSD,8.1759,2568.521,25.74,826.72,834.39,0.990801,2544.894,2123.446,1.7,4.824,1539.4
2026-04-02 06:00:00,91,0,TK-03,HSD,7.7781,1979.275,25.8,823.75,831.49,0.990685,1960.838,1630.426,1.3,4.222,1093.01
2026-04-02 06:00:00,91,0,TK-04,HSD,8.2396,2588.561,25.72,824.9,832.58,0.990777,2564.687,2135.301,1.3,4.76,1520.39
2026-04-02 06:00:00,91,0,TK-05,HSD,8.5234,3240.007,25.37,823.94,831.38,0.99106,3211.041,2669.585,1.9,4.977,1921.76
2026-04-02 14:00:00,91,1,TK-01,HSD,8.3895,2635.652,29.9,823.1,833.76,0.987211,2601.945,2169.395,1.0,4.61,1483.78
2026-04-02 14:00:00,91,1,TK-02,HSD,8.7937,2762.634,29.82,823.24,833.84,0.987278,2727.487,2274.298,1.3,4.206,1356.8
2026-04-02 14:00:00,91,1,TK-03,HSD,7.6254,1940.429,30.1,821.21,832.04,0.986984,1915.171,1593.494,0.9,4.375,1137.66
2026-04-02 14:00:00,91,1,TK-04,HSD,8.0748,2536.772,29.5,823.34,833.72,0.987555,2505.201,2088.632,1.5,4.925,1578.77
2026-04-02 14:00:00,91,1,TK-05,HSD,8.3617,3178.563,29.99,820.74,831.49,0.987064,3137.444,2608.766,1.2,5.138,1994.87
2026-04-02 22:00:00,91,2,TK-01,HSD,8.2452,2590.305,26.59,824.71,833.01,0.990044,2564.517,2136.263,1.3,4.755,1518.12
2026-04-02 22:00:00,91,2,TK-02,HSD,8.6526,2718.285,26.15,827.19,835.15,0.990471,2692.384,2248.532,1.1,4.347,1392.81
2026-04-02 22:00:00,91,2,TK-03,HSD,7.5052,1909.831,26.33,823.67,831.79,0.990233,1891.178,1573.067,1.6,4.495,1162.96
2026-04-02 22:00:00,91,2,TK-04,HSD,8.4203,2645.33,25.82,826.03,833.77,0.990717,2620.774,2185.134,1.1,4.58,1461.97
2026-04-02 22:00:00,91,2,TK-05,HSD,8.2234,3125.973,26.61,822.52,830.85,0.989972,3094.627,2571.183,1.3,5.277,2036.29
2026-04-03 06:00:00,92,0,TK-01,HSD,8.0848,2539.929,24.54,826.92,833.74,0.991822,2519.158,2100.311,1.4,4.915,1564.91
2026-04-03 06:00:00,92,0,TK-02,HSD,8.473,2661.875,24.02,826.93,833.38,0.99226,2641.272,2201.191,1.0,4.527,1441.89
2026-04-03 06:00:00,92,0,TK-03,HSD,7.3482,1869.885,23.93,825.59,831.99,0.992312,1855.51,1543.768,2.1,4.652,1197.44
2026-04-03 06:00:00,92,0,TK-04,HSD,8.2535,2592.922,23.89,826.72,833.08,0.992368,2573.134,2143.628,1.0,4.746,1509.79
2026-04-03 06:00:00,92,0,TK-05,HSD,8.6643,3293.567,24.33,824.46,831.15,0.99195,3267.053,2715.408,0.9,4.836,1863.79
2026-04-03 14:00:00,92,1,TK-01,HSD,7.9747,2505.333,31.6,822.26,834.14,0.985756,2469.647,2060.028,0.8,5.025,1614.66
2026-04-03 14:00:00,92,1,TK-02,HSD,8.3596,2626.261,31.23,821.97,833.59,0.986058,2589.646,2158.711,1.1,4.64,1494.07
2026-04-03 14:00:00,92,1,TK-03,HSD,8.3958,2136.482,31.62,820.35,832.27,0.985676,2105.879,1752.662,1.4,3.604,947.83
2026-04-03 14:00:00,92,1,TK-04,HSD,8.1445,2558.681,31.77,821.07,833.08,0.985576,2521.773,2100.848,1.5,4.855,1560.63
2026-04-03 14:00:00,92,1,TK-05,HSD,8.5489,3249.702,31.23,819.57,831.23,0.985974,3204.122,2663.369,0.8,4.951,1928.33
2026-04-03 22:00:00,92,2,TK-01,HSD,8.4323,2649.091,25.27,826.63,833.97,0.991197,2625.77,2189.809,0.6,4.568,1457.0
2026-04-03 22:00:00,92,2,TK-02,HSD,8.2253,2584.049,26.05,826.53,834.42,0.990537,2559.596,2135.786,1.9,4.775,1526.02
2026-04-03 22:00:00,92,2,TK-03,HSD,8.2511,2099.645,26.08,823.25,831.2,0.990441,2079.574,1728.543,1.4,3.749,973.81
2026-04-03 22:00:00,92,2,TK-04,HSD,8.0149,2517.969,26.05,824.84,832.75,0.990497,2494.042,2076.912,1.3,4.985,1591.76
2026-04-03 22:00:00,92,2,TK-05,HSD,8.4073,3195.883,25.72,822.89,830.58,0.990734,3166.269,2629.846,1.0,5.093,1967.85
2026-04-04 06:00:00,93,0,TK-01,HSD,8.3005,2607.678,23.16,827.78,833.61,0.993006,2589.44,2158.59,1.2,4.7,1495.03
2026-04-04 06:00:00,93,0,TK-02,HSD,8.0808,2538.661,23.42,827.87,833.88,0.992787,2520.349,2101.672,1.7,4.919,1563.05
2026-04-04 06:00:00,93,0,TK-03,HSD,8.1143,2064.847,23.39,825.64,831.65,0.992772,2049.922,1704.814,1.2,3.886,1003.91
2026-04-04 06:00:00,93,0,TK-04,HSD,8.6695,2723.613,23.9,826.89,833.26,0.992364,2702.815,2252.136,0.5,4.33,1380.59
2026-04-04 06:00:00,93,0,TK-05,HSD,8.2629,3140.999,23.62,825.04,831.22,0.992566,3117.647,2591.456,1.0,5.237,2013.64
2026-04-04 14:00:00,93,1,TK-01,HSD,8.1614,2563.991,30.19,822.84,833.72,0.986955,2530.544,2109.766,1.4,4.839,1553.7
2026-04-04 14:00:00,93,1,TK-02,HSD,7.9473,2496.724,30.02,823.26,834.0,0.987116,2464.557,2055.442,1.3,5.053,1620.18
2026-04-04 14:00:00,93,1,TK-03,HSD,7.975,2029.384,29.88,820.26,830.95,0.987138,2003.282,1664.63,1.3,4.025,1050.36
2026-04-04 14:00:00,93,1,TK-04,HSD,8.517,2675.685,29.98,822.83,833.55,0.98713,2641.25,2201.627,1.2,4.483,1441.85
2026-04-04 14:00:00,93,1,TK-05,HSD,8.8484,3363.579,30.51,820.16,831.3,0.986604,3318.52,2758.674,1.5,4.652,1813.12
2026-04-04 22:00:00,93,2,TK-01,HSD,8.0255,2521.273,26.09,825.61,833.54,0.99048,2497.271,2081.586,0.7,4.975,1587.06
2026-04-04 22:00:00,93,2,TK-02,HSD,8.367,2628.578,26.54,824.77,833.03,0.990084,2602.514,2167.961,1.8,4.633,1480.82
2026-04-04 22:00:00,93,2,TK-03,HSD,7.8475,1996.935,26.5,824.29,832.53,0.990105,1977.176,1646.054,1.6,4.153,1076.77
2026-04-04 22:00:00,93,2,TK-04,HSD,8.3803,2632.76,26.1,825.5,833.44,0.990472,2607.674,2173.344,1.0,4.62,1476.69
2026-04-04 22:00:00,93,2,TK-05,HSD,8.697,3306.021,25.55,823.43,830.99,0.990895,3275.922,2722.265,1.7,4.803,1856.87
2026-04-05 06:00:00,94,0,TK-01,HSD,8.5995,2701.616,24.99,827.77,834.9,0.991454,2678.528,2236.312,1.3,4.4,1407.49
2026-04-05 06:00:00,94,0,TK-02,HSD,8.222,2583.03,25.14,824.98,832.24,0.991275,2560.493,2130.937,1.8,4.778,1522.91
2026-04-05 06:00:00,94,0,TK-03,HSD,7.7094,1961.81,24.27,825.39,832.03,0.992023,1946.161,1619.267,1.1,4.291,1108.74
2026-04-05 06:00:00,94,0,TK-04,HSD,8.2389,2588.316,24.67,825.46,832.39,0.991678,2566.776,2136.546,1.4,4.761,1518.84
2026-04-05 06:00:00,94,0,TK-05,HSD,8.5484,3249.516,24.7,825.03,831.98,0.991644,3222.362,2680.946,1.2,4.952,1909.82
2026-04-05 14:00:00,94,1,TK-01,HSD,8.482,2664.69,32.28,821.46,833.83,0.985164,2625.157,2188.933,0.9,4.518,1458.86
2026-04-05 14:00:00,94,1,TK-02,HSD,8.853,2781.24,32.18,820.56,832.87,0.985214,2740.116,2282.162,1.6,4.147,1344.49
2026-04-05 14:00:00,94,1,TK-03,HSD,7.6132,1937.313,32.78,818.92,831.68,0.98465,1907.575,1586.5,1.5,4.387,1146.07
2026-04-05 14:00:00,94,1,TK-04,HSD,8.1245,2552.394,32.26,820.08,832.46,0.98513,2514.44,2093.163,0.9,4.875,1568.08
2026-04-05 14:00:00,94,1,TK-05,HSD,8.4406,3208.545,32.66,819.65,832.32,0.984779,3159.706,2629.885,1.5,5.059,1971.66
2026-04-05 22:00:00,94,2,TK-01,HSD,8.3525,2624.013,26.32,825.55,833.65,0.990284,2598.519,2166.252,1.2,4.648,1485.65
2026-04-05 22:00:00,94,2,TK-02,HSD,8.7221,2740.12,26.98,824.5,833.08,0.989703,2711.906,2259.236,0.7,4.278,1372.44
2026-04-05 22:00:00,94,2,TK-03,HSD,7.4985,1908.124,26.94,823.36,831.92,0.989712,1888.493,1571.07,1.3,4.502,1165.53
2026-04-05 22:00:00,94,2,TK-04,HSD,8.502,2670.971,26.81,824.71,833.16,0.989858,2643.883,2202.788,1.3,4.498,1440.55
2026-04-05 22:00:00,94,2,TK-05,HSD,8.3135,3160.235,26.84,822.16,830.66,0.989768,3127.9,2598.234,1.3,5.186,2003.9
2026-04-06 06:00:00,95,0,TK-01,HSD,8.1619,2564.148,22.56,827.91,833.31,0.993517,2547.524,2122.877,1.6,4.838,1537.68
2026-04-06 06:00:00,95,0,TK-02,HSD,8.5162,2675.441,22.42,826.87,832.19,0.993615,2658.357,2212.25,1.0,4.484,1426.73
2026-04-06 06:00:00,95,0,TK-03,HSD,7.327,1864.499,23.12,827.32,833.13,0.993034,1851.511,1542.545,0.9,4.673,1203.33
2026-04-06 06:00:00,95,0,TK-04,HSD,8.3106,2610.867,23.32,827.5,833.45,0.992863,2592.235,2160.503,1.2,4.689,1493.48
2026-04-06 06:00:00,95,0,TK-05,HSD,8.7145,3312.679,22.53,825.46,830.86,0.9935,3291.147,2734.469,0.7,4.785,1840.88
2026-04-06 14:00:00,95,1,TK-01,HSD,8.0235,2520.653,31.09,822.88,834.39,0.986205,2485.881,2074.202,1.1,4.977,1597.52
2026-04-06 14:00:00,95,1,TK-02,HSD,8.3765,2631.563,31.41,820.74,832.51,0.985862,2594.358,2159.82,1.0,4.623,1489.19
2026-04-06 14:00:00,95,1,TK-03,HSD,8.3672,2129.181,31.36,819.35,831.11,0.985859,2099.072,1744.551,1.4,3.633,954.54
2026-04-06 14:00:00,95,1,TK-04,HSD,8.167,2565.748,31.09,822.39,833.91,0.986186,2530.305,2110.046,1.8,4.833,1554.37
2026-04-06 14:00:00,95,1,TK-05,HSD,8.577,3260.386,31.71,818.98,830.98,0.985551,3213.277,2670.183,1.3,4.923,1918.22
2026-04-06 22:00:00,95,2,TK-01,HSD,8.3221,2614.455,27.34,824.85,833.68,0.989412,2586.773,2156.54,1.3,4.678,1497.03
2026-04-06 22:00:00,95,2,TK-02,HSD,8.2204,2582.509,26.9,823.97,832.49,0.98976,2556.065,2127.898,1.3,4.78,1527.92
2026-04-06 22:00:00,95,2,TK-03,HSD,8.2145,2090.327,27.14,824.31,833.0,0.989564,2068.514,1723.078,1.5,3.786,985.87
2026-04-06 22:00:00,95,2,TK-04,HSD,8.0191,2519.266,27.09,824.63,833.28,0.989614,2493.102,2077.456,1.5,4.981,1592.12
2026-04-06 22:00:00,95,2,TK-05,HSD,8.4117,3197.578,27.15,823.21,831.92,0.989533,3164.108,2632.293,1.3,5.088,1966.18
2026-04-07 06:00:00,96,0,TK-01,HSD,8.1625,2564.327,24.96,826.92,834.04,0.991467,2542.445,2120.504,1.2,4.837,1542.29
2026-04-07 06:00:00,96,0,TK-02,HSD,8.0692,2535.017,24.62,826.65,833.53,0.991746,2514.094,2095.571,1.5,4.931,1572.64
2026-04-07 06:00:00,96,0,TK-03,HSD,8.0529,2049.201,24.99,826.19,833.34,0.991422,2031.623,1693.032,0.7,3.947,1022.05
2026-04-07 06:00:00,96,0,TK-04,HSD,8.7373,2744.89,24.87,825.4,832.47,0.991509,2721.582,2265.642,1.0,4.263,1361.23
2026-04-07 06:00:00,96,0,TK-05,HSD,8.2534,3137.401,24.87,823.71,830.79,0.991473,3110.648,2584.299,0.8,5.247,2021.57
2026-04-07 14:00:00,96,1,TK-01,HSD,8.0052,2514.905,30.73,822.66,833.92,0.986495,2480.94,2068.905,1.2,4.995,1602.79
2026-04-07 14:00:00,96,1,TK-02,HSD,7.9071,2484.099,30.4,821.34,832.39,0.986736,2451.149,2040.301,0.7,5.093,1632.41
2026-04-07 14:00:00,96,1,TK-03,HSD,7.9011,2010.576,30.56,821.39,832.54,0.986598,1983.629,1651.458,1.3,4.099,1070.4
2026-04-07 14:00:00,96,1,TK-04,HSD,8.579,2695.177,30.88,822.41,833.78,0.986364,2658.426,2216.553,1.1,4.421,1426.03
2026-04-07 14:00:00,96,1,TK-05,HSD,8.8891,3379.042,31.12,819.18,830.76,0.986058,3331.932,2768.038,0.7,4.611,1798.6
2026-04-07 22:00:00,96,2,TK-01,HSD,7.8698,2472.376,27.32,825.9,834.7,0.989456,2446.308,2041.925,1.7,5.13,1635.63
2026-04-07 22:00:00,96,2,TK-02,HSD,8.2641,2596.251,27.99,823.27,832.57,0.988825,2567.237,2137.407,0.5,4.736,1516.79
2026-04-07 22:00:00,96,2,TK-03,HSD,7.777,1978.993,28.22,822.16,831.64,0.988597,1956.427,1627.043,1.0,4.223,1096.65
2026-04-07 22:00:00,96,2,TK-04,HSD,8.4476,2653.907,27.94,823.14,832.41,0.988864,2624.353,2184.547,1.1,4.552,1461.21
2026-04-07 22:00:00,96,2,TK-05,HSD,8.7447,3324.158,27.64,822.1,831.17,0.989088,3287.886,2732.796,1.3,4.755,1842.71
2026-04-08 06:00:00,97,0,TK-01,HSD,8.5086,2673.071,26.61,825.64,833.94,0.990043,2646.456,2206.995,0.9,4.491,1438.29
2026-04-08 06:00:00,97,0,TK-02,HSD,8.0902,2541.604,26.36,825.3,833.43,0.990246,2516.812,2097.582,1.4,4.91,1566.85
2026-04-08 06:00:00,97,0,TK-03,HSD,7.6108,1936.7,26.4,824.11,832.28,0.990185,1917.691,1596.062,1.1,4.389,1134.81
2026-04-08 06:00:00,97,0,TK-04,HSD,8.2608,2595.213,26.58,826.01,834.28,0.990082,2569.473,2143.667,0.9,4.739,1512.35
2026-04-08 06:00:00,97,0,TK-05,HSD,8.5664,3256.354,26.37,822.78,830.94,0.990183,3224.386,2679.257,1.2,4.934,1906.85
2026-04-08 14:00:00,97,1,TK-01,HSD,8.3642,2627.705,32.41,823.36,835.79,0.98512,2588.606,2163.543,1.0,4.636,1495.48
2026-04-08 14:00:00,97,1,TK-02,HSD,8.9012,2796.409,33.1,820.85,833.82,0.984449,2752.921,2295.433,1.1,4.099,1331.1
2026-04-08 14:00:00,97,1,TK-03,HSD,7.4908,1906.174,32.48,819.94,832.48,0.984937,1877.462,1562.949,0.9,4.509,1176.29
2026-04-08 14:00:00,97,1,TK-04,HSD,8.1355,2555.836,32.97,819.71,832.6,0.984515,2516.258,2095.036,1.5,4.865,1567.94
2026-04-08 14:00:00,97,1,TK-05,HSD,8.4343,3206.14,33.21,817.78,830.87,0.984249,3155.64,2621.921,0.8,5.066,1976.56
2026-04-08 22:00:00,97,2,TK-01,HSD,8.2113,2579.666,25.96,827.03,834.86,0.990629,2555.492,2133.47,1.6,4.789,1528.05
2026-04-08 22:00:00,97,2,TK-02,HSD,8.7396,2745.621,26.11,825.86,833.8,0.990475,2719.469,2267.497,1.0,4.26,1365.73
2026-04-08 22:00:00,97,2,TK-03,HSD,8.0174,2040.177,26.1,825.76,833.7,0.99048,2020.754,1684.703,0.9,3.983,1033.96
2026-04-08 22:00:00,97,2,TK-04,HSD,7.9896,2510.003,26.12,825.51,833.47,0.990454,2486.042,2072.03,0.9,5.01,1599.59
2026-04-08 22:00:00,97,2,TK-05,HSD,8.2745,3145.425,26.39,822.89,831.06,0.990168,3114.5,2588.324,0.6,5.225,2016.25
2026-04-09 06:00:00,98,0,TK-01,HSD,8.0822,2539.092,26.1,826.63,834.57,0.990496,2514.959,2098.9,1.1,4.918,1569.16
2026-04-09 06:00:00,98,0,TK-02,HSD,8.5939,2699.845,26.14,824.75,832.73,0.99042,2673.979,2226.698,1.5,4.406,1409.45
2026-04-09 06:00:00,98,0,TK-03,HSD,7.8863,2006.825,26.36,823.79,831.93,0.990214,1987.186,1653.2,1.7,4.114,1066.45
2026-04-09 06:00:00,98,0,TK-04,HSD,8.6232,2709.072,26.43,824.83,833.01,0.990178,2682.463,2234.531,1.5,4.377,1401.34
2026-04-09 06:00:00,98,0,TK-05,HSD,8.1453,3096.296,26.59,823.1,831.41,0.99,3065.334,2548.557,1.4,5.355,2066.37
2026-04-09 14:00:00,98,1,TK-01,HSD,7.8955,2480.443,30.71,824.43,835.65,0.986573,2447.139,2044.958,1.0,5.105,1634.27
2026-04-09 14:00:00,98,1,TK-02,HSD,8.4018,2639.509,30.35,821.69,832.69,0.986792,2604.645,2168.869,1.4,4.598,1478.69
2026-04-09 14:00:00,98,1,TK-03,HSD,7.713,1962.711,31.1,821.19,832.74,0.986138,1935.504,1611.762,0.8,4.287,1117.89
2026-04-09 14:00:00,98,1,TK-04,HSD,8.4333,2649.397,30.79,821.12,832.44,0.986395,2613.352,2175.462,2.1,4.567,1470.79
2026-04-09 14:00:00,98,1,TK-05,HSD,8.6197,3276.616,30.33,821.27,832.26,0.986793,3233.34,2690.987,1.6,4.88,1898.14
2026-04-09 22:00:00,98,2,TK-01,HSD,8.3118,2611.241,26.99,824.86,833.43,0.989709,2584.369,2153.896,1.3,4.688,1498.81
2026-04-09 22:00:00,98,2,TK-02,HSD,8.2733,2599.141,27.35,823.67,832.52,0.98937,2571.512,2140.832,0.9,4.727,1511.72
2026-04-09 22:00:00,98,2,TK-03,HSD,7.5831,1929.663,26.74,824.12,832.52,0.989899,1910.173,1590.266,0.5,4.417,1142.43
2026-04-09 22:00:00,98,2,TK-04,HSD,8.2989,2607.172,27.14,824.49,833.18,0.989572,2579.985,2149.586,1.0,4.701,1503.92
2026-04-09 22:00:00,98,2,TK-05,HSD,8.4891,3226.994,27.08,823.87,832.53,0.989606,3193.452,2658.639,0.8,5.011,1939.13
2026-04-10 06:00:00,99,0,TK-01,HSD,8.134,2555.366,24.35,827.98,834.65,0.992001,2534.925,2115.786,1.7,4.866,1549.01
2026-04-10 06:00:00,99,0,TK-02,HSD,8.0942,2542.853,24.51,827.2,834.0,0.991849,2522.127,2103.451,1.1,4.906,1561.67
2026-04-10 06:00:00,99,0,TK-03,HSD,8.354,2125.825,24.44,826.07,832.82,0.991891,2108.587,1756.081,0.8,3.646,946.19
2026-04-10 06:00:00,99,0,TK-04,HSD,8.1187,2550.576,24.63,827.29,834.17,0.991749,2529.533,2110.054,1.1,4.881,1554.02
2026-04-10 06:00:00,99,0,TK-05,HSD,8.3011,3155.527,24.38,825.31,832.03,0.991922,3130.036,2604.29,1.6,5.199,2001.13
2026-04-10 14:00:00,99,1,TK-01,HSD,8.0092,2516.178,32.71,821.75,834.43,0.984811,2477.959,2067.68,1.2,4.991,1607.39
2026-04-10 14:00:00,99,1,TK-02,HSD,7.9705,2504.011,33.13,820.7,833.68,0.98442,2464.999,2055.03,1.0,5.029,1619.76
2026-04-10 14:00:00,99,1,TK-03,HSD,8.2196,2091.64,32.78,819.45,832.21,0.984673,2059.582,1714.004,1.0,3.78,994.72
2026-04-10 14:00:00,99,1,TK-04,HSD,7.99,2510.126,32.49,821.62,834.14,0.984987,2472.441,2062.357,0.8,5.01,1612.28
2026-04-10 14:00:00,99,1,TK-05,HSD,9.0446,3438.137,32.97,818.22,831.12,0.984467,3384.732,2813.135,1.8,4.455,1748.92
2026-04-10 22:00:00,99,2,TK-01,HSD,7.8725,2473.217,27.87,823.91,833.13,0.988936,2445.853,2037.703,1.2,5.128,1639.06
2026-04-10 22:00:00,99,2,TK-02,HSD,8.4605,2657.948,27.72,823.45,832.56,0.989055,2628.858,2188.686,2.0,4.539,1455.91
2026-04-10 22:00:00,99,2,TK-03,HSD,8.0745,2054.699,27.76,823.18,832.33,0.98901,2032.118,1691.395,1.5,3.926,1021.06
2026-04-10 22:00:00,99,2,TK-04,HSD,7.8536,2467.269,27.78,823.87,833.03,0.989012,2440.159,2032.716,1.1,5.146,1643.9
2026-04-10 22:00:00,99,2,TK-05,HSD,8.8752,3373.762,27.68,821.18,830.29,0.989025,3336.736,2770.457,1.5,4.625,1792.19
2026-04-11 06:00:00,100,0,TK-01,HSD,7.703,2419.966,23.62,827.2,833.37,0.9926,2402.059,2001.796,1.4,5.297,1681.68
2026-04-11 06:00:00,100,0,TK-02,HSD,8.2795,2601.066,23.59,825.82,831.97,0.992604,2581.828,2148.009,1.3,4.721,1501.73
2026-04-11 06:00:00,100,0,TK-03,HSD,7.904,2011.319,23.48,826.78,832.84,0.992717,1996.67,1662.911,1.2,4.096,1056.48
2026-04-11 06:00:00,100,0,TK-04,HSD,8.4506,2654.834,23.58,826.11,832.26,0.992618,2635.235,2193.192,1.3,4.549,1446.67
2026-04-11 06:00:00,100,0,TK-05,HSD,8.6952,3305.33,23.61,823.77,829.95,0.992553,3280.717,2722.843,1.5,4.805,1850.4
2026-04-11 14:00:00,100,1,TK-01,HSD,8.5155,2675.214,31.17,821.34,832.93,0.986086,2637.992,2197.255,1.0,4.485,1447.18
2026-04-11 14:00:00,100,1,TK-02,HSD,8.1703,2566.778,31.84,819.53,831.62,0.98546,2529.458,2103.542,1.0,4.83,1554.32
2026-04-11 14:00:00,100,1,TK-03,HSD,7.8004,1984.97,31.61,821.47,833.36,0.985725,1956.634,1630.59,1.3,4.2,1097.16
2026-04-11 14:00:00,100,1,TK-04,HSD,8.3372,2619.206,31.54,823.04,834.87,0.985833,2582.099,2155.715,1.7,4.663,1500.38
2026-04-11 14:00:00,100,1,TK-05,HSD,8.5787,3261.054,31.42,819.87,831.65,0.98583,3214.844,2673.639,1.2,4.921,1917.23
2026-04-11 22:00:00,100,2,TK-01,HSD,8.3797,2632.564,27.25,824.41,833.19,0.989472,2604.849,2170.323,1.3,4.62,1479.81
2026-04-11 22:00:00,100,2,TK-02,HSD,8.5031,2671.333,26.83,823.41,831.89,0.98981,2644.111,2199.608,1.5,4.497,1440.44
2026-04-11 22:00:00,100,2,TK-03,HSD,7.6704,1951.885,26.9,825.33,833.83,0.989797,1931.969,1610.942,1.1,4.33,1121.37
2026-04-11 22:00:00,100,2,TK-04,HSD,8.2062,2578.041,27.04,825.46,834.07,0.989679,2551.432,2128.08,1.4,4.794,1532.35
2026-04-11 22:00:00,100,2,TK-05,HSD,8.4389,3207.886,27.06,822.87,831.52,0.989595,3174.507,2639.675,1.4,5.061,1957.01
2026-04-12 06:00:00,101,0,TK-01,HSD,8.2116,2579.764,24.44,826.3,833.05,0.991895,2558.856,2131.654,1.3,4.788,1524.32
2026-04-12 06:00:00,101,0,TK-02,HSD,8.3366,2619.023,24.65,825.95,832.86,0.991708,2597.306,2163.184,1.3,4.663,1485.63
2026-04-12 06:00:00,101,0,TK-03,HSD,7.5305,1916.285,24.78,825.38,832.39,0.991587,1900.163,1581.669,2.1,4.469,1154.4
2026-04-12 06:00:00,101,0,TK-04,HSD,8.0495,2528.81,24.79,826.06,833.06,0.991593,2507.551,2088.943,1.2,4.951,1575.96
2026-04-12 06:00:00,101,0,TK-05,HSD,8.9602,3406.078,24.9,824.19,831.28,0.991462,3376.996,2807.241,1.1,4.54,1755.41
2026-04-12 14:00:00,101,1,TK-01,HSD,8.062,2532.751,32.31,821.09,833.49,0.985118,2495.058,2079.616,1.1,4.938,1589.19
2026-04-12 14:00:00,101,1,TK-02,HSD,8.1834,2570.89,32.07,820.67,832.91,0.985309,2533.122,2109.852,0.8,4.817,1551.48
2026-04-12 14:00:00,101,1,TK-03,HSD,7.383,1878.734,31.71,820.99,832.96,0.985625,1851.728,1542.424,1.4,4.617,1202.53
2026-04-12 14:00:00,101,1,TK-04,HSD,8.8872,2791.981,32.23,820.92,833.26,0.985186,2750.621,2291.985,0.9,4.113,1332.83
2026-04-12 14:00:00,101,1,TK-05,HSD,8.7881,3340.642,31.86,819.08,831.19,0.98543,3291.969,2736.255,1.0,4.712,1840.97
2026-04-12 22:00:00,101,2,TK-01,HSD,7.912,2485.62,27.44,823.32,832.23,0.989284,2458.984,2046.45,1.0,5.088,1624.67
2026-04-12 22:00:00,101,2,TK-02,HSD,8.0352,2524.347,27.37,823.72,832.57,0.989361,2497.491,2079.346,1.1,4.965,1587.49
2026-04-12 22:00:00,101,2,TK-03,HSD,7.9715,2028.5,27.35,823.23,832.08,0.989364,2006.926,1669.926,0.9,4.028,1046.47
2026-04-12 22:00:00,101,2,TK-04,HSD,8.7306,2742.801,27.5,824.35,833.3,0.98926,2713.345,2261.02,1.3,4.269,1371.95
2026-04-12 22:00:00,101,2,TK-05,HSD,8.6266,3279.267,27.42,821.61,830.53,0.989265,3244.062,2694.282,1.7,4.873,1887.77
2026-04-13 06:00:00,102,0,TK-01,HSD,8.2916,2604.873,26.53,824.71,832.96,0.990091,2579.061,2148.254,1.0,4.708,1504.35
2026-04-13 06:00:00,102,0,TK-02,HSD,7.8734,2473.514,26.33,823.95,832.07,0.990242,2449.378,2038.047,1.2,5.127,1632.87
2026-04-13 06:00:00,102,0,TK-03,HSD,7.8187,1989.623,26.6,823.98,832.29,0.990017,1969.76,1639.408,0.9,4.181,1082.95
2026-04-13 06:00:00,102,0,TK-04,HSD,8.5522,2686.749,26.35,824.86,832.99,0.99025,2660.553,2216.205,1.5,4.448,1421.24
2026-04-13 06:00:00,102,0,TK-05,HSD,8.4665,3218.412,26.66,822.88,831.25,0.989935,3186.019,2648.374,0.9,5.033,1946.73
2026-04-13 14:00:00,102,1,TK-01,HSD,8.1435,2558.347,32.95,819.58,832.46,0.984534,2518.78,2096.774,1.0,4.857,1565.07
